File Name: 075316cf-644e-cb01-064e-25d08765c264.jpg, Rating: 10
File Name: STAEDEL_stillleben-mit-fischen-auf-einer-verkaufsbank.jpg, Rating: 5
File Name: 76a40423-aee1-3549-88f3-9bed51c35532.jpg, Rating: 5
File Name: 165797.jpg, Rating: 5
File Name: 165791.jpg, Rating: 5
File Name: 05a83a8e-729e-608e-6d0c-3eec20abdb36.jpg, Rating: 5
File Name: 217ae076-6daf-aa3e-78de-d093564f8baf.jpg, Rating: 5
File Name: 16cd7c4e-0e5d-5c5d-032f-f9880a18946c.jpg, Rating: 5
File Name: e0c8389f-d96c-dd38-ffde-d656ba47fdff.jpg, Rating: 5
File Name: SMB_IdentNr855B.jpg, Rating: 5
File Name: 02edfd6c-282c-c30f-88a8-b4389eaff8f1.jpg, Rating: 5
File Name: SMB_IdentNrW.S. 217.jpg, Rating: 5
File Name: df447c09-7788-12f3-7587-ec53d06ba84e.jpg, Rating: 5
File Name: e1145f1e-79c4-f4d2-7e8d-021cecbb0d6d.jpg, Rating: 5
File Name: 05b4bb7d-3754-e65e-d33f-42e3b83ef84f.jpg, Rating: 5
File Name: c6b7aeec-c709-ed73-c33b-f6588c9c4ebb.jpg, Rating: 5
File Name: 5e0921df-63da-17fe-583a-c99ab454a62a.jpg, Rating: 5
File Name: 4cf44355-2f25-935e-011e-0f909bf13637.jpg, Rating: 5
File Name: 2461b83e-5aeb-3bfd-c5d0-fba832154f4a.jpg, Rating: 5
File Name: 235219db-f1bd-2371-977f-5b89e6b5e8b7.jpg, Rating: 5
File Name: 165929.jpg, Rating: 5
File Name: 63465c39-35b6-545c-b36e-f4668f5dbf1a.jpg, Rating: 5
File Name: d136b6b6-2de4-4358-9d3e-a169c50b92b0.jpg, Rating: 5
File Name: STAEDEL_frau-im-kerzenschein-bei-der-handarbeit.jpg, Rating: 5
File Name: 6736f887-7af0-a56a-c77c-3ab722631e75.jpg, Rating: 5
File Name: 030fd0dd-2686-6aa5-eb3d-4795039cd749.jpg, Rating: 5
File Name: 0a16ecb3-41cc-d9cb-8c69-2420d99b9ea5.jpg, Rating: 5
File Name: 0a740a3d-405f-03ad-b8d1-ed869840e361.jpg, Rating: 5
File Name: 165958.jpg, Rating: 5
File Name: 165937.jpg, Rating: 5
File Name: a09420a4-a850-3de9-bba8-df8825ab549a.jpg, Rating: 5
File Name: 4b48162d-b84e-2d73-8287-f72cfb0790f2.jpg, Rating: 5
File Name: 045e6916-3a40-5aaf-3bc2-e7af141eda4b.jpg, Rating: 5
File Name: SMB_IdentNr69.2.jpg, Rating: 5
File Name: 95f63dfd-71df-a163-11db-51d340128d04.jpg, Rating: 5
File Name: 317d8d21-e683-5038-9cea-5c23184b1ef9.jpg, Rating: 5
File Name: e423be0a-5690-55b6-8dac-2c50714bb7d8.jpg, Rating: 5
File Name: e38dc365-0aa8-32ea-729b-e7c8ee00d51b.jpg, Rating: 5
File Name: f93b7bfe-f017-cab2-aebf-a7ec72006e44.jpg, Rating: 5
File Name: 58dda529-a5ec-f4b3-0890-e7b36dd75cbb.jpg, Rating: 5
File Name: WA_1863_10210-a-r-L.jpg, Rating: 5
File Name: 165916.jpg, Rating: 5
File Name: 080f51f6-ef4a-d82f-9af8-dd7bf789cfc6.jpg, Rating: 5
File Name: 165917.jpg, Rating: 5
File Name: 0279d58b-7920-d12f-2296-eab7a8b817eb.jpg, Rating: 5
File Name: 19a16970-0415-649a-9da4-3fd25b6eee76.jpg, Rating: 5
File Name: 67127465-7a8a-fa64-8ce5-13934b7098d7.jpg, Rating: 5
File Name: d32c384a-256c-db74-5d6b-032d586fe79a.jpg, Rating: 5
File Name: ee4f2228-af2e-48eb-c499-4a5aa10e81c7.jpg, Rating: 5
File Name: ed231281-9ac1-8f6b-86b3-e283977f588a.jpg, Rating: 5
File Name: 210078.jpg, Rating: 5
File Name: d4683972-3ed3-75af-0b55-dc34f247bc98.jpg, Rating: 5
File Name: ee6f2a4c-24b6-85fc-1878-921b951d754e.jpg, Rating: 5
File Name: 0db0f7b9-bc57-6173-9d9b-9cec74fe3ac5.jpg, Rating: 5
File Name: b38cbedb-77fa-50d4-c135-18cc71a50358.jpg, Rating: 5
File Name: STAEDEL_selbstbildnis-mit-totenkopf.jpg, Rating: 5
File Name: 040d6b96-a355-8208-f3e2-050b40d02152.jpg, Rating: 5
File Name: 4846eed0-7c81-3c3e-f48a-a36ef54d182d.jpg, Rating: 5
File Name: 35af4b12-81ea-ad61-f400-a515f1d61d70.jpg, Rating: 5
File Name: f476ff28-4da4-2d84-9d33-0761fcaf1722.jpg, Rating: 5
File Name: 6dc68610-f377-7448-e3ad-71a92ca58115.jpg, Rating: 5
File Name: 0a44066c-a804-1f11-e950-8b8642fb611e.jpg, Rating: 5
File Name: 7ad2734c-9d97-2ded-3ddd-2f39df1ed463.jpg, Rating: 5
File Name: 2eb0f2fc-770d-7bfe-eafb-c4b94651bbbf.jpg, Rating: 5
File Name: 3696f34d-8653-90f3-24c5-4ff34926024a.jpg, Rating: 5
File Name: 848315c1-d7f4-2124-5fa0-5e3500b67f6c.jpg, Rating: 5
File Name: SMB_IdentNrA I 1140.jpg, Rating: 5
File Name: 91d6c3a8-68e5-a1fb-2aaf-93d167c114f5.jpg, Rating: 5
File Name: 7eb1d334-db65-1efb-0bff-49ed885c5bd7.jpg, Rating: 5
File Name: 415b9408-a72c-e0d9-521d-4791579c8fd8.jpg, Rating: 5
File Name: d3fd4c38-5a37-60a2-294a-18c1c6ff5a9d.jpg, Rating: 5
File Name: 209485.jpg, Rating: 5
File Name: 17a6621d-e623-bf34-cea1-0810481fc066.jpg, Rating: 5
File Name: 03f2fd23-60b4-d9e9-7453-18ac55852436.jpg, Rating: 5
File Name: d76a92f3-e1bd-e03e-60f4-471c31a5d374.jpg, Rating: 5
File Name: mi02414c12.jpg, Rating: 5
File Name: 192461medium.jpg, Rating: 5
File Name: tmsfotook1393-ok-jt20181024medium-833f315a8809515a96457ae2dccb7a3d02b189e7.jpg, Rating: 5
File Name: 207557.jpg, Rating: 5
File Name: 165945.jpg, Rating: 5
File Name: f322fd72-d1f8-f62e-d705-55df69bd41a3.jpg, Rating: 5
File Name: 0424147c-7338-530c-06d3-4270c668bf0a.jpg, Rating: 5
File Name: 166124.jpg, Rating: 5
File Name: 0d28d497-5a3c-aae2-681f-ffd46161032d.jpg, Rating: 5
File Name: 165863.jpg, Rating: 5
File Name: f74c2e9c-f037-8161-a9c0-4e707f1bd803.jpg, Rating: 5
File Name: 417f9817-8839-ba55-1df4-02d3b0de9202.jpg, Rating: 5
File Name: fm75746.jpg, Rating: 5
File Name: 156375c0-d10f-d980-d5eb-d9a5d98fc0f7.jpg, Rating: 5
File Name: 6cceae9b-db18-e2a0-ed86-b9f93c7a6e61.jpg, Rating: 5
File Name: 166168.jpg, Rating: 5
File Name: 0863e664-f6b8-0dea-0d28-0421f6c4926c.jpg, Rating: 5
File Name: STAEDEL_lovelace-steht-rechts-hinter-einem-tisch.jpg, Rating: 5
File Name: 165474.jpg, Rating: 5
File Name: 7b5d8445-ca5a-9dc7-94a1-f2a856927478.jpg, Rating: 5
File Name: 209522.jpg, Rating: 5
File Name: 5bb532a0-cb3a-c57c-d000-efb938eb7ba4.jpg, Rating: 5
File Name: bd386cd6-e759-c0ad-9959-f9f41e4a4d13.jpg, Rating: 5
File Name: edab176b-62ad-3ec5-e04e-bd34059a427a.jpg, Rating: 5
File Name: 166111.jpg, Rating: 5
File Name: 38c953ea-4392-7d87-ee6b-5400d1ac8942.jpg, Rating: 5
File Name: 5d7947b7-2715-406d-4ad9-1a10f29efad4.jpg, Rating: 5
File Name: 166171.jpg, Rating: 5
File Name: 92e92388-9343-20fe-dba6-c5050d919053.jpg, Rating: 5
File Name: 56ae78a0-d403-69b8-eebc-b82123c1f90d.jpg, Rating: 5
File Name: 5eeada0f-896b-2313-cad5-cf1da3aab5e2.jpg, Rating: 5
File Name: SMB_IdentNrA I 103.jpg, Rating: 5
File Name: 1ec83223-5f58-ff44-ca67-386a3da6fee1.jpg, Rating: 5
File Name: 5e75924b-97b4-290f-94a7-33c9ace67768.jpg, Rating: 5
File Name: SMB_IdentNr1838.jpg, Rating: 5
File Name: d0ef80fd-15d8-9668-a50c-526ce888aeb8.jpg, Rating: 5
File Name: 351da987-f66a-6e88-80b9-cb9a50a88f9f.jpg, Rating: 5
File Name: 08ae1064-0591-da96-7121-824993050812.jpg, Rating: 5
File Name: 0964bbbc-e6f6-3ab5-dde2-1e2046baa820.jpg, Rating: 5
File Name: 160001.jpg, Rating: 5
File Name: 05e163d1-a353-76a1-0230-64656147cac0.jpg, Rating: 5
File Name: f6ec3a34-f4bb-5a62-a9bb-1065a4b03a3e.jpg, Rating: 5
File Name: 743c85f6-c300-a712-7acd-f9387af3d820.jpg, Rating: 5
File Name: e00aafe4-1df8-81e5-f690-b4c60760df9d.jpg, Rating: 5
File Name: 0541b916-2e72-0e49-d79d-04bcbde6f47e.jpg, Rating: 5
File Name: 2b0aa6db-9782-91c0-5b78-6bfeee0a8637.jpg, Rating: 5
File Name: 7e4b7e40-c1ff-462e-488b-698c525a2d64.jpg, Rating: 5
File Name: SMB_IdentNrA I 964.jpg, Rating: 5
File Name: 0cd639b6-a397-7462-e2a2-e3f88f0ecc2a.jpg, Rating: 5
File Name: 6a13d4ca-e750-a938-1474-15c08e09b459.jpg, Rating: 5
File Name: f5761660-acbc-3f09-cbc1-e2485402eddf.jpg, Rating: 5
File Name: 165850.jpg, Rating: 5
File Name: 521ca889-d4fe-a6ef-01a5-e1bd85dde2bc.jpg, Rating: 5
File Name: 165953.jpg, Rating: 5
File Name: 07629f55-47d0-c210-35b4-a13cddbce668.jpg, Rating: 5
File Name: 4421d49b-8c58-4c43-20e3-a32b511684d7.jpg, Rating: 5
File Name: 5707fea9-e801-e30d-c39e-e21452a210f2.jpg, Rating: 5
File Name: 82ec3244-e8cf-0cf7-2ab4-eacfaf252cb3.jpg, Rating: 5
File Name: 07a5e09d-adfb-37f1-308b-66c5989b2430.jpg, Rating: 5
File Name: aa922f11-d4ba-5e99-0099-e1a13c9064ed.jpg, Rating: 5
File Name: 04071c7b-cbd0-7fc5-a627-be1d4ae8d62a.jpg, Rating: 5
File Name: a0d80a08-7eff-7dea-fa19-2c8928733dd2.jpg, Rating: 5
File Name: e5aa3f2f-2448-bdd1-58b6-e638818b8c8c.jpg, Rating: 5
File Name: 2d75e80c-1f58-d8e2-80b3-f768eb2231b5.jpg, Rating: 5
File Name: f9913b42-b522-c562-0e72-fe499176dd66.jpg, Rating: 5
File Name: bacf9d9d-c1cc-1753-7f25-a7a77fb74328.jpg, Rating: 5
File Name: 6d813558-f5e1-af86-75cf-cea04a5be874.jpg, Rating: 5
File Name: ed5eb400-e8cb-44ab-e6fe-1c42d57d449b.jpg, Rating: 5
File Name: 076f8ffd-0605-da73-cb71-a1b9e26f49e4.jpg, Rating: 5
File Name: 0770a835-c108-a489-0549-51b06acc72e0.jpg, Rating: 5
File Name: 58c96623-05c5-27a2-2339-7986540ab2cb.jpg, Rating: 5
File Name: ccf693d4-f53e-8d24-3645-9f3d4c673f30.jpg, Rating: 5
File Name: ff6f0fc5-ab38-d9c9-1faf-78507a09dbb2.jpg, Rating: 5
File Name: 166132.jpg, Rating: 5
File Name: 3907f026-b705-7a88-abff-da6e6b2a91f1.jpg, Rating: 5
File Name: 162250.jpg, Rating: 5
File Name: a92a4593-de16-9402-3762-9967bac157b0.jpg, Rating: 5
File Name: cd9d2f2a-e62d-7fdf-69e4-d6dd17000d4c.jpg, Rating: 5
File Name: SMB_IdentNrA II 275.jpg, Rating: 5
File Name: 0e5e3bbe-63b9-563c-ea86-2ddfc5704239.jpg, Rating: 5
File Name: 598df0a1-06e8-2e88-e10d-1ac8cd04e7f6.jpg, Rating: 5
File Name: ec210baa-077a-71a2-4fa5-f07884e1e500.jpg, Rating: 5
File Name: 057aa008-0a75-9441-6f77-2865b657dc58.jpg, Rating: 5
File Name: 0cee7f83-b1d9-57e1-9986-07abcb445cdf.jpg, Rating: 5
File Name: 629ffb18-c892-df0f-ed09-266ca4a4e14a.jpg, Rating: 5
File Name: bcdcea3d-4acc-d344-cd59-c5303a55378c.jpg, Rating: 5
File Name: 162236.jpg, Rating: 5
File Name: 70927119-643c-a8e3-df5c-e86ac433a9cb.jpg, Rating: 5
File Name: 165908.jpg, Rating: 5
File Name: ae00053d11.jpg, Rating: 5
File Name: c4811e75-2ff3-5f56-6c66-24634d6c9c92.jpg, Rating: 5
File Name: 860e3c42-392e-cbbd-3a9f-bb153041b4d0.jpg, Rating: 5
File Name: a21b48f7-87bb-9996-313d-e1e1604426a5.jpg, Rating: 5
File Name: page_1_item_4_therichma.jpg, Rating: 5
File Name: 210066.jpg, Rating: 5
File Name: 3f015b28-3aaa-2216-9e82-bfd4f0570a0a.jpg, Rating: 5
File Name: 3550d919-6ece-1368-f8bb-309fc304d06a.jpg, Rating: 5
File Name: 8b3ab201-725c-c712-0935-ece38f64ccfb.jpg, Rating: 5
File Name: d64f91f2-1531-a9a7-5d36-dd69691ad422.jpg, Rating: 5
File Name: 166125.jpg, Rating: 5
File Name: 165501.jpg, Rating: 5
File Name: STAEDEL_zimmerinterieur.jpg, Rating: 5
File Name: db8cf4f7-8378-8ba2-9259-fd4d56fe778d.jpg, Rating: 5
File Name: ccd249e7-44d6-374e-b106-339fc4b8d600.jpg, Rating: 5
File Name: 208854.jpg, Rating: 5
File Name: 5b2a424a-0c93-8726-8c04-2c1b31c3fefb.jpg, Rating: 5
File Name: 09751da4-db80-86bf-7a74-d685058da18e.jpg, Rating: 5
File Name: 207530.jpg, Rating: 5
File Name: 26762f9c-b72e-c414-9434-eb7911a900e2.jpg, Rating: 5
File Name: 33c1df07-13f0-1a48-cd13-8919212b86ad.jpg, Rating: 5
File Name: 7306c88f-3a71-db71-6dc9-e7119a70c43b.jpg, Rating: 5
File Name: 158324.jpg, Rating: 5
File Name: SMB_IdentNr1982.jpg, Rating: 5
File Name: 0d8a619f-5404-4ab9-8081-26eff8c98fa8.jpg, Rating: 5
File Name: mi08220d10.jpg, Rating: 5
File Name: 1cdb1a34-6b7e-0649-b651-5101f3153a49.jpg, Rating: 5
File Name: 7e4cc9f1-c5aa-308f-db76-c5e1f3d39dee.jpg, Rating: 5
File Name: 162437.jpg, Rating: 5
File Name: 9117349d-aaa8-6721-5e3b-c7082dabfb2a.jpg, Rating: 5
File Name: 165887.jpg, Rating: 5
File Name: 166121.jpg, Rating: 5
File Name: f4bc974f-f5de-1e0c-e166-bccc47d6e485.jpg, Rating: 5
File Name: 166118.jpg, Rating: 5
File Name: STAEDEL_bauern-beim-kartenspiel.jpg, Rating: 5
File Name: 941588c4-b3a5-fb08-4b93-611821a47a1c.jpg, Rating: 5
File Name: 6f12bb9e-076c-e2ab-978c-1822f57997d7.jpg, Rating: 5
File Name: 0dc5767d-a780-0c26-e7b1-01db5107c4d0.jpg, Rating: 5
File Name: df_hauptkatalog_0158144.jpg, Rating: 5
File Name: 07f14d6b-ce75-5081-7da4-8f1d1be27cee.jpg, Rating: 5
File Name: 166163.jpg, Rating: 5
File Name: 12a0568e-a456-19ca-3a14-49d087b156f6.jpg, Rating: 5
File Name: STAEDEL_fohr-mit-seinem-freund-ludwig-simon-auf-follens-stube.jpg, Rating: 5
File Name: STAEDEL_junges-vornehmes-paar-der-renaissancezeit-beim-fruehstueck.jpg, Rating: 5
File Name: 165914.jpg, Rating: 5
File Name: 9493ab12-9eba-807c-780b-bfce8a0d9b43.jpg, Rating: 5
File Name: 166159.jpg, Rating: 5
File Name: f90c7f18-2182-fc2c-f232-d448b8765d38.jpg, Rating: 5
File Name: d2aa606b-e657-039f-85d2-f1cb4ab5fccb.jpg, Rating: 5
File Name: 207542.jpg, Rating: 5
File Name: 13d2aff4-8079-e548-4ee4-52c8cc6ae17b.jpg, Rating: 5
File Name: 166166.jpg, Rating: 5
File Name: tmsfotopkmb-1741-pkmedium-228aafa984d79919241feda984b0b40a3a01103a.jpg, Rating: 5
File Name: a02ac636-9044-e5a7-770e-64a6a55ff87f.jpg, Rating: 5
File Name: 06f48ccc-311a-003f-6a2d-eeaaba52b72b.jpg, Rating: 5
File Name: 315adaf8-83cc-9c45-2884-5518c6d56b62.jpg, Rating: 5
File Name: ef055716-cdb1-7bae-96d3-2f027289f78f.jpg, Rating: 5
File Name: habgraph-res-d-106.jpg, Rating: 5
File Name: 166605.jpg, Rating: 5
File Name: 208061.jpg, Rating: 5
File Name: 1bda3980-027a-a08d-e6dd-5162eb458f90.jpg, Rating: 5
File Name: d19e1492-3eae-6a71-4907-2e599a35634c.jpg, Rating: 5
File Name: 166161.jpg, Rating: 5
File Name: 207549.jpg, Rating: 5
File Name: 209677.jpg, Rating: 5
File Name: 16d57e4b-644b-70b9-2fbf-283ee7877c04.jpg, Rating: 5
File Name: a49a4a1e-cb54-e304-3ca2-6f0f2c56d077.jpg, Rating: 5
File Name: 160398.jpg, Rating: 5
File Name: 2ca0c659-b8a2-1cb6-21fe-231185471a1b.jpg, Rating: 5
File Name: cf2450dc-4426-86d2-4f60-e1a5e8b239e6.jpg, Rating: 5
File Name: 165871.jpg, Rating: 5
File Name: 165835.jpg, Rating: 5
File Name: 207527.jpg, Rating: 5
File Name: 95543249-45f4-1b06-bfbd-c5a0b1d05360.jpg, Rating: 5
File Name: SMB_IdentNrA II 459.jpg, Rating: 5
File Name: 60df99bb-838d-11ae-26ee-d4dd43dfc7aa.jpg, Rating: 5
File Name: 04cd86a6-9618-487b-356d-58eaf990d093.jpg, Rating: 5
File Name: 0d5b29a5-f38d-eed2-a36d-fc2ee3ff55b5.jpg, Rating: 5
File Name: 022b7f7a-7a36-ab6b-e2e9-ab9280431da8.jpg, Rating: 5
File Name: nl00083g14.jpg, Rating: 5
File Name: b54dd024-3c0f-985f-b54f-c83836cb611f.jpg, Rating: 5
File Name: 291f396a-32ed-0bc2-dcc3-921ae2fbb95a.jpg, Rating: 5
File Name: 74c13f09-5376-557a-e663-6f20386d31e0.jpg, Rating: 5
File Name: 166144.jpg, Rating: 5
File Name: 053013ca-84ae-036e-d10f-a0f9fd53ffbd.jpg, Rating: 5
File Name: 6fb65dff-7f23-167a-4318-0efae6faa2c8.jpg, Rating: 5
File Name: 165876.jpg, Rating: 5
File Name: 2c32ec9f-fb70-0069-338b-a3f77d3e7229.jpg, Rating: 5
File Name: 8889756f-193e-5275-68e1-6c2d4dbc4959.jpg, Rating: 5
File Name: cb51d902-7fb2-2f02-9034-b8fed8f8f5b8.jpg, Rating: 5
File Name: d4a637fb-d559-3b19-5f12-0ee0f8f7e4e7.jpg, Rating: 5
File Name: 0d825f2b-83e0-e09b-0313-296138e558e1.jpg, Rating: 5
File Name: c5d71d8b-73d3-c63f-48ce-54821c09c5d7.jpg, Rating: 5
File Name: 268dd932-dc73-52fb-d005-464ab4712a27.jpg, Rating: 5
File Name: 72116466-c252-f3bb-2db0-e9b0f63b0d4b.jpg, Rating: 5
File Name: SMB_IdentNr73.1.jpg, Rating: 5
File Name: 53471115-62ab-0315-a83b-e2c8df8d9593.jpg, Rating: 5
File Name: e31c3a2d-5584-9b33-cd01-6a1c345e98d6.jpg, Rating: 5
File Name: ad76c72e-be82-7241-5289-b0ce04d36d2b.jpg, Rating: 5
File Name: 059a9f49-6630-8577-90e5-c63459aed4eb.jpg, Rating: 5
File Name: 084aa170-fedf-a4d6-b250-29d01e79d482.jpg, Rating: 5
File Name: 9208dd8a-2f01-9015-b87f-9eecaf559f3a.jpg, Rating: 5
File Name: 166131.jpg, Rating: 5
File Name: STAEDEL_kopf-merz.jpg, Rating: 5
File Name: 488051fa-7e72-0b3a-3fc9-150bcd2ff4f5.jpg, Rating: 5
File Name: fe557372-fe84-5f87-984c-26b38c5fb738.jpg, Rating: 5
File Name: mi13167f11.jpg, Rating: 5
File Name: ef161a83-f383-f16e-0e4c-0b0bcba07609.jpg, Rating: 5
File Name: 05341e16-8b6a-6f65-6154-28f4b9b22559.jpg, Rating: 5
File Name: STAEDEL_ein-gelehrter-am-tisch-sitzend.jpg, Rating: 5
File Name: 0ee55138-d49d-eb7e-a0da-3c16e1bd2498.jpg, Rating: 5
File Name: 10f452ee-007b-2811-0999-e8a3d7b04d38.jpg, Rating: 5
File Name: habgraph-c-454a.jpg, Rating: 5
File Name: 7c7d2758-027d-168b-77c1-61601d05a2ae.jpg, Rating: 5
File Name: 85d7c67f-1587-b708-77bd-bff4f270205a.jpg, Rating: 5
File Name: 03841b44-3043-6de9-b3f5-ba2017787cce.jpg, Rating: 5
File Name: SMB_IdentNr50.2A.jpg, Rating: 5
File Name: b68eb6bf-8d31-ca15-9ca8-27d365981d0c.jpg, Rating: 5
File Name: 07b1bcb9-2231-40ef-f170-cb103b4955c2.jpg, Rating: 5
File Name: 0bbec041-1d08-fef1-da84-a5415b36da51.jpg, Rating: 5
File Name: b439bb60-da86-3a6a-5b74-14fed06a2824.jpg, Rating: 5
File Name: STAEDEL_frau-beim-ordnen-des-abendbrottisches.jpg, Rating: 5
File Name: 1897584c-d457-b299-ac61-3ed1e6b03161.jpg, Rating: 5
File Name: 8d00786a-91ac-8b9e-63f1-e7529906c08a.jpg, Rating: 5
File Name: STAEDEL_stillleben-mit-traube-nuss-und-pfirsichen.jpg, Rating: 5
File Name: e06e56e6-d61a-11c1-2516-13168a7dc66a.jpg, Rating: 5
File Name: 210221.jpg, Rating: 5
File Name: e349158c-f798-f36d-a763-780955f4dc91.jpg, Rating: 5
File Name: 942d4e5d-f858-fa7b-4592-4e8cd8245c12.jpg, Rating: 5
File Name: 0ea86ed4-abf0-222a-dc86-af0ddccba155.jpg, Rating: 5
File Name: 2a00ca21-5eee-7803-57c4-b090561407cc.jpg, Rating: 5
File Name: a397e4dd-a1a5-89c8-c29a-488827cfd26f.jpg, Rating: 5
File Name: 04677db5-fba2-c7da-7360-ece1028edd18.jpg, Rating: 5
File Name: 19e81483-bdbb-8c65-4219-5797f4da6098.jpg, Rating: 5
File Name: 3d4c5eee-7c34-c257-e8af-38ff56d484dd.jpg, Rating: 5
File Name: ec36dee1-1d69-6b52-b7b7-97c53222783e.jpg, Rating: 5
File Name: f8c75c97-aeac-2057-c1db-004b1f573db3.jpg, Rating: 5
File Name: 10ada5da-fff3-244f-a315-7a88c7fde89d.jpg, Rating: 5
File Name: 72d6e3b1-c255-e0a9-a242-5d5c8b51c132.jpg, Rating: 5
File Name: d119a839-84df-a970-3144-f12876b16ebc.jpg, Rating: 5
File Name: 8301eff8-ae80-acf6-f271-bceeea258680.jpg, Rating: 5
File Name: 64552b9e-c0f4-c3c2-f83a-582ca1bcd07d.jpg, Rating: 5
File Name: 96bd537d-1c69-a514-ce53-2437e7faa423.jpg, Rating: 5
File Name: 0518256f-058e-1be9-3a45-dbe59a8d3634.jpg, Rating: 5
File Name: 5e38946e-360f-4888-f6ee-9ae8da34b754.jpg, Rating: 5
File Name: 341b9976-2ec3-028e-d6a8-56c2e8744df9.jpg, Rating: 5
File Name: 02e555ad-b88c-87a3-b9cd-9a621220a0b2.jpg, Rating: 5
File Name: cedee6f8-c486-b68e-98cd-50e906f31309.jpg, Rating: 5
File Name: 209521.jpg, Rating: 5
File Name: f74b549b-503c-865b-a717-35d3046ba899.jpg, Rating: 5
File Name: SMB_IdentNr948A.jpg, Rating: 5
File Name: 4fc51011-fb99-2adf-8b50-c17436f1aeca.jpg, Rating: 5
File Name: 5b7e7d86-07ab-e8b9-03e0-4c7aedb0ac82.jpg, Rating: 5
File Name: f41bad14-b3ae-f7a8-dc87-da8323ed0993.jpg, Rating: 5
File Name: b9927d72-acd9-6364-df01-98baab634518.jpg, Rating: 5
File Name: 166120.jpg, Rating: 5
File Name: 07dea2d9-7a7c-edda-cff9-596629af8ac4.jpg, Rating: 5
File Name: ec7b4dd4-b60c-6e63-102a-3f329cf68da5.jpg, Rating: 5
File Name: 5bf1336f-e1dc-e451-3e87-1b62cfa8f617.jpg, Rating: 5
File Name: 5d321acd-f1d5-a678-ea28-9533d2fc36ae.jpg, Rating: 5
File Name: bf504e6e-4c53-134f-5ba1-bed965386b76.jpg, Rating: 5
File Name: 0e293c40-734c-2154-e53b-104821d969fd.jpg, Rating: 5
File Name: 06ee3312-c970-7fd1-6aab-8976c684960e.jpg, Rating: 5
File Name: 165234.jpg, Rating: 5
File Name: SMB_IdentNr2010.jpg, Rating: 5
File Name: 574f909b-97aa-f4de-cb7e-d828303251be.jpg, Rating: 5
File Name: 165492.jpg, Rating: 5
File Name: tmsfotopkbdh-26308-pkmedium-8ab507dcee0dfe56ba20b0471910867c92dc9393.jpg, Rating: 5
File Name: d9136015-41c2-cc81-8af8-3fde464fe43c.jpg, Rating: 5
File Name: 740c0acb-3c43-1a6c-54a4-8b6498eb7a74.jpg, Rating: 5
File Name: 159098.jpg, Rating: 5
File Name: haumd-custos-ab3-0177.jpg, Rating: 5
File Name: STAEDEL_blumenstillleben-herbstchrysanthemen-in-einer-weissen-vase.jpg, Rating: 5
File Name: 163513.jpg, Rating: 5
File Name: dbb5b739-7408-2ea5-7701-023eef4e6ce7.jpg, Rating: 5
File Name: 165904.jpg, Rating: 5
File Name: cb0e058a-46a2-c775-402b-bd72833d4f06.jpg, Rating: 5
File Name: f03a9b80-4c73-c2c8-b4e3-a7fbe9cf5024.jpg, Rating: 5
File Name: 165862.jpg, Rating: 5
File Name: 99406217-4e47-60a4-b22a-bbcba805e891.jpg, Rating: 5
File Name: 166148.jpg, Rating: 5
File Name: 0f658ba8-6dcf-9775-9957-9e8093f425a4.jpg, Rating: 5
File Name: f940532d-0ae5-8544-e8a4-82c2a2121fea.jpg, Rating: 5
File Name: a3e0e24e-59e4-49bb-9c1a-1dbd14ebb4a9.jpg, Rating: 5
File Name: SMB_IdentNrA I 102.jpg, Rating: 5
File Name: 166105.jpg, Rating: 5
File Name: 165491.jpg, Rating: 5
File Name: 30e16771-b2ee-36ca-f86c-8563fb38d40a.jpg, Rating: 5
File Name: 23df53a3-8594-f9f3-946d-a2eac25be674.jpg, Rating: 5
File Name: 8d95e82e-e339-9199-65c1-ab8f2e06c0cd.jpg, Rating: 5
File Name: 18ccdd2f-f463-5c5c-4e83-b0edd6033cc9.jpg, Rating: 5
File Name: 165928.jpg, Rating: 5
File Name: 207507.jpg, Rating: 5
File Name: 05d967b0-4b65-7f14-b085-be8ea6b47d24.jpg, Rating: 5
File Name: 811ab8d2-d0fc-9b78-819f-76700ae771c4.jpg, Rating: 5
File Name: f69a0373-bba0-2928-e633-b3efb0b0d811.jpg, Rating: 5
File Name: 1f12880e-b31d-ff7e-9b67-2cb2ddc00f6b.jpg, Rating: 5
File Name: 051f11a0-b001-6dea-3dd2-312388dcbb57.jpg, Rating: 5
File Name: mi04009e02.jpg, Rating: 5
File Name: b1e993dc-bb35-c467-21c7-a7c69519afd2.jpg, Rating: 5
File Name: 067dfaa1-1102-d1f2-8094-10eeaeeedd53.jpg, Rating: 5
File Name: 8e5b6ee1-9362-0639-4acf-9221d76321c1.jpg, Rating: 5
File Name: cec72ae8-8246-d63c-d612-7687be72ca1b.jpg, Rating: 5
File Name: 04a842ae-50dc-1189-4fb5-8525dcc19cb0.jpg, Rating: 5
File Name: bf9d1d54-0293-5609-7197-7e98f5b9869c.jpg, Rating: 5
File Name: 657335de-afcd-a828-d1e5-a0e5d3a5bf25.jpg, Rating: 5
File Name: STAEDEL_gastmahl-des-herodes.jpg, Rating: 5
File Name: 63d994d5-02e1-461d-3c4a-580441422ca6.jpg, Rating: 5
File Name: 165981.jpg, Rating: 5
File Name: 0717fab9-cc9a-9959-8514-fbaa41123367.jpg, Rating: 5
File Name: fe7967ff-1965-ee27-b85f-e63be7c34dfc.jpg, Rating: 5
